,text,polarity,subjectivity,date,sentiment
123,RT @PlanetZiggurat: 🚀Pay by mobile. You can get Ziggurat cryptocurrency. Win-win  🚀https://t.co/SEWT8fznze     $AMZN $EBAY $MELI $ETSY $QVC…,0.0,0.0,2018-02-03 08:28:42,neutral
124,"RT @PlanetZiggurat: Ziggurat Telegram Link 30 ZIG Bounty !   https://t.co/AHw2myuaQn  
  $AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $COST $TG…",0.0,0.0,2018-02-03 08:23:32,neutral
125,"RT @PlanetZiggurat: https://t.co/VOEUjnISk5  is open 
$AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $COST $TGT $KR $JPM $FB $WFC $GOOG $SNAP $TW…",0.0,0.5,2018-02-03 08:23:30,neutral
126,"RT @PlanetZiggurat: Ziggurat Telegram Link 30 ZIG Bounty !   https://t.co/AHw2myuaQn  
  $AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $COST $TG…",0.0,0.0,2018-02-03 08:23:22,neutral
127,"RT @PlanetZiggurat: IN-HOUSE  BOUNTY - JOIN OUR CHANNEL AND GET 30 ZIG #bounty 
https://t.co/KGn0Md6BhX   #telegramico #telegram @telegram…",0.0,0.0,2018-02-03 08:23:18,neutral
128,"RT @PlanetZiggurat: IN-HOUSE  BOUNTY - JOIN OUR CHANNEL AND GET 30 ZIG #bounty 
https://t.co/KGn0Md6BhX   #telegramico #telegram @telegram…",0.0,0.0,2018-02-03 08:22:45,neutral
129,"RT @PlanetZiggurat: 🔥 https://t.co/a2wFnstnSE  WhitePaper🔥https://t.co/H0gonD3Ead  @NeerajKA 
  $AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $C…",0.0,0.0,2018-02-03 08:20:22,neutral
130,RT @PlanetZiggurat: 🚀Pay by mobile. You can get Ziggurat cryptocurrency. Win-win  🚀https://t.co/SEWT8fznze   $AMZN $EBAY $MELI $ETSY $QVCA…,0.0,0.0,2018-02-03 08:20:05,neutral
131,"RT @PlanetZiggurat: 🔥 https://t.co/a2wFnstnSE  WhitePaper🔥https://t.co/H0gonD3Ead  @NeerajKA 
  $AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $C…",0.0,0.0,2018-02-03 08:19:02,neutral
132,RT @PlanetZiggurat: 🚀Pay by mobile. You can get Ziggurat cryptocurrency. Win-win  🚀https://t.co/SEWT8fznze   $AMZN $EBAY $MELI $ETSY $QVCA…,0.0,0.0,2018-02-03 08:09:16,neutral
133,"RT @PlanetZiggurat: https://t.co/VOEUjnISk5  is open 
$AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $COST $TGT $KR $JPM $FB $WFC $GOOG $SNAP $TW…",0.0,0.5,2018-02-03 07:00:42,neutral
134,"RT @PlanetZiggurat: Ziggurat Telegram Link 30 ZIG Bounty !   https://t.co/AHw2myuaQn  
  $AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $COST $TG…",0.0,0.0,2018-02-03 07:00:14,neutral
135,"RT @PlanetZiggurat: IN-HOUSE  BOUNTY - JOIN OUR CHANNEL AND GET 30 ZIG #bounty 
https://t.co/KGn0Md6BhX   #telegramico #telegram @telegram…",0.0,0.0,2018-02-03 06:59:38,neutral
136,"RT @PlanetZiggurat: 🔥 https://t.co/a2wFnstnSE  WhitePaper🔥https://t.co/H0gonD3Ead  @NeerajKA 
  $AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $C…",0.0,0.0,2018-02-03 06:58:34,neutral
137,RT @PlanetZiggurat: 🚀Pay by mobile. You can get Ziggurat cryptocurrency. Win-win  🚀https://t.co/SEWT8fznze   $AMZN $EBAY $MELI $ETSY $QVCA…,0.0,0.0,2018-02-03 06:56:39,neutral
138,"RT @lolaperez0211: Market cap of the world’s most valuable companies

#dow #nasdaq #nyse #SP500 #CAC40 #FTSE #nikkei 
$AAPL $AMZN $XOM $GOO…",0.5,0.5,2018-02-03 06:44:54,positive
139,"RT @PlanetZiggurat: Ziggurat on EtherDelta 
https://t.co/pMr7Dcj8bz
$AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $COST $TGT $KR $JPM $FB $WFC $…",0.0,0.0,2018-02-03 06:21:06,neutral
140,RT @PlanetZiggurat: Ziggurat Telegram Link   https://t.co/AHw2myuaQn   $AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $COST $TGT $KR $JPM $FB $WF…,0.0,0.0,2018-02-03 06:20:16,neutral
141,"RT @PlanetZiggurat: Ziggurat and https://t.co/VOEUjnISk5 bounty   
$AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $COST $TGT $KR $JPM $FB $WFC $G…",0.0,0.0,2018-02-03 06:17:28,neutral
142,"RT @PlanetZiggurat: Ziggurat on EtherDelta 
https://t.co/pMr7Dcj8bz
$AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $COST $TGT $KR $JPM $FB $WFC $…",0.0,0.0,2018-02-03 04:47:40,neutral
143,"RT @PlanetZiggurat: https://t.co/VOEUjnISk5  is open 
$AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $COST $TGT $KR $JPM $FB $WFC $GOOG $SNAP $TW…",0.0,0.5,2018-02-03 04:40:30,neutral
144,"RT @PlanetZiggurat: 🔥 https://t.co/a2wFnstnSE  WhitePaper🔥https://t.co/H0gonD3Ead  @NeerajKA 
  $AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $C…",0.0,0.0,2018-02-03 04:38:53,neutral
145,The #largest companies on #earth #inspire us - https://t.co/Yycairc0fy $wmt $xom $cvx $brk-a $aapl $axp $dow $gmcr #AI #ML #Entrepreneur,0.0,0.0,2018-02-03 04:10:02,neutral
146,The #largest companies on #earth #inspire us - https://t.co/vT9HmoiNbp $wmt $xom $cvx $brk-a $aapl $axp $dow $gmcr #AI #ML #Entrepreneur,0.0,0.0,2018-02-03 04:05:03,neutral
147,Investors Buy Shares of Wal-Mart Stores $WMT on Weakness https://t.co/MgIYt8T4Vm,0.0,0.0,2018-02-03 03:59:41,neutral
148,"Position Summary: $GOOS $ABBV $MYOK  $HLT $WMT $LOW $BB $MELI $PTCT $CSX

Partial exits and closed positions only. https://t.co/fMVH8PM6Ht",-0.05,0.425,2018-02-03 03:26:58,negative
149,$WMT Max Pain=102.00. Maturity=02/09/2018. #maxpain #options https://t.co/6yvrpAeajx https://t.co/Mp6Ih7BAFm,0.0,0.0,2018-02-03 03:26:57,neutral
150,"RT @PlanetZiggurat: 🔥 There is only one stable Ziggurat here ,  https://t.co/46vVceNClo  🔥 $AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $COST $…",0.0,1.0,2018-02-03 02:32:18,neutral
151,RT @raymond10mm: $BTC $SPX $NASDAQ $DJIA $CAC $DAX $FTSE $JPM $TSLA $ES_F $CL_F $GC_F $TLT $WMT $JNJ $FB $GOOGL $MSFT $INTC $AMD $TWTR $NFL…,0.0,0.0,2018-02-03 02:26:39,neutral
152,"RT @PlanetZiggurat: 🔥 There is only one stable Ziggurat here ,  https://t.co/46vVceNClo   🔥 $AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $COST…",0.0,1.0,2018-02-03 02:22:44,neutral
153,"RT @PlanetZiggurat: https://t.co/VOEUjnISk5  is open 
$AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $COST $TGT $KR $JPM $FB $WFC $GOOG $SNAP $TW…",0.0,0.5,2018-02-03 02:22:16,neutral
154,"RT @PlanetZiggurat: Ziggurat Telegram Link 30 ZIG Bounty !   https://t.co/AHw2myuaQn  
  $AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $COST $TG…",0.0,0.0,2018-02-03 02:21:42,neutral
155,"RT @PlanetZiggurat: IN-HOUSE  BOUNTY - JOIN OUR CHANNEL AND GET 30 ZIG #bounty 
https://t.co/KGn0Md6BhX   #telegramico #telegram @telegram…",0.0,0.0,2018-02-03 01:53:27,neutral
156,"RT @PlanetZiggurat: 🔥 https://t.co/a2wFnstnSE  WhitePaper🔥https://t.co/H0gonD3Ead  @NeerajKA 
  $AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $C…",0.0,0.0,2018-02-03 01:52:14,neutral
157,"RT @PlanetZiggurat: 🔥 https://t.co/a2wFnstnSE  WhitePaper🔥https://t.co/H0gonD3Ead  @NeerajKA 
  $AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $C…",0.0,0.0,2018-02-03 01:46:24,neutral
158,RT @PlanetZiggurat: 🚀Pay by mobile. You can get Ziggurat cryptocurrency. Win-win  🚀https://t.co/SEWT8fznze   $AMZN $EBAY $MELI $ETSY $QVCA…,0.0,0.0,2018-02-03 01:44:19,neutral
159,@PlanetZiggurat 🚀Pay by mobile. You can get Ziggurat cryptocurrency. Win-win  🚀   $AMZN $EBAY $MELI $ETSY $QVCA… https://t.co/FLYXf2Qe29,0.0,0.0,2018-02-03 01:42:29,neutral
160,short $wmt $amgn $ulta $lmt $ea,0.0,0.3,2018-02-03 01:20:00,neutral
161,RT @raymond10mm: $BTC $SPX $NASDAQ $DJIA $CAC $DAX $FTSE $JPM $TSLA $ES_F $CL_F $GC_F $TLT $WMT $JNJ $FB $GOOGL $MSFT $INTC $AMD $TWTR $NFL…,0.0,0.0,2018-02-03 00:04:36,neutral
162,$BTC $SPX $NASDAQ $DJIA $CAC $DAX $FTSE $JPM $TSLA $ES_F $CL_F $GC_F $TLT $WMT $JNJ $FB $GOOGL $MSFT $INTC $AMD… https://t.co/hu53lMVh1M,0.0,0.0,2018-02-03 00:02:41,neutral
163,Price Returns vs Expected Daily Move $AMZN $NFLX $SBUX $WMT $DIS $WYNN $UPS $BABA $M $HD $DAL $EBAY… https://t.co/3XDAYOWNIO,-0.05,0.2,2018-02-02 23:15:11,negative
164,"RT @PlanetZiggurat: https://t.co/VOEUjnISk5  is open 
$AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $COST $TGT $KR $JPM $FB $WFC $GOOG $SNAP $TW…",0.0,0.5,2018-02-02 23:12:43,neutral
165,$AGNC $AMZN $EQR $MO $PM $SPG $WMT https://t.co/PpsZVBZXr2,0.0,0.0,2018-02-02 23:06:43,neutral
166,"RT @PlanetZiggurat: https://t.co/VOEUjnISk5  is open 
$AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $COST $TGT $KR $JPM $FB $WFC $GOOG $SNAP $TW…",0.0,0.5,2018-02-02 23:03:58,neutral
167,RT @PlanetZiggurat: 🚀Pay by mobile. You can get Ziggurat cryptocurrency. Win-win  🚀https://t.co/SEWT8fznze   $AMZN $EBAY $MELI $ETSY $QVCA…,0.0,0.0,2018-02-02 23:02:06,neutral
168,"My holdings ranked by % of single stocks: $BRKB 10%; $WFC 7%; $GE, $CVS, $UNP 5% each; $GOOG, $RHHBY, $EPD, $V,… https://t.co/GK8MxPRafv",-0.0714285714286,0.214285714286,2018-02-02 22:39:24,negative
169,RT @OneOClockDrop: $RCGR $RCGR red to green and up 20% on a friday. Crypto news to come $aapl $msft $amzn $fb $goog $jnj $jpm $googl $bac $…,-0.1,0.15,2018-02-02 22:33:50,negative
170,@traderstewie Going to be watching $WMT next week (bloodbath contingent of course) sitting on 20MA nearing trend su… https://t.co/N3H3K5hoVg,-0.05,0.3,2018-02-02 22:25:48,negative
171,"With past performance like this, how can you not sign up for a Free 7-day trial to https://t.co/PskW88Z0sY? Winning… https://t.co/LEXdqLvggk",0.075,0.525,2018-02-02 22:25:08,positive
172,@MC_OptionTrades $wmt oh my see her at $115 after earnings 🚀,0.0,0.0,2018-02-02 22:20:51,neutral
173,"RT @MC_OptionTrades: $WMT 16-Mar-18 110 Calls Traded 8,218 times for $1.3 Million in premium. https://t.co/7QA1U3pAbW https://t.co/SvtiPJxr…",0.0,0.0,2018-02-02 22:20:26,neutral
174,"RT @PlanetZiggurat: https://t.co/VOEUjnISk5  is open 
$AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $COST $TGT $KR $JPM $FB $WFC $GOOG $SNAP $TW…",0.0,0.5,2018-02-02 22:12:06,neutral
175,RT @kingoption3: $BTC $spx $nasdaq $ftse $dax $cac $djia $c $XOM $amzn $googl $AVGO $AAPL $WFM $cvs $bac $WMT $COST $WFC $jnj $GE $GS $tsla…,0.0,0.0,2018-02-02 22:11:43,neutral
176,"RT @PlanetZiggurat: 🔥 https://t.co/a2wFnstnSE  WhitePaper🔥https://t.co/H0gonD3Ead  @NeerajKA 
  $AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $C…",0.0,0.0,2018-02-02 22:11:22,neutral
177,And retail...I mean who doesn't want to buy $WMT cheaper. Come to me. It's really hard to wait..even when waiting f… https://t.co/j1SPVZoSlk,-0.302083333333,0.614583333333,2018-02-02 21:44:23,negative
178,"RT @OpenOutcrier: RECAP 2/2 Unusual Calls:
$V $ITUB $ETP $PYPL $AMD $PAGP $BMY $USFD $DB $PCRX $INTC $TPR $WMT",0.2,1.0,2018-02-02 21:34:14,positive
179,RT @Wolfmetric: $WMT March $110 calls actively bought here into the lows,-0.133333333333,0.6,2018-02-02 21:34:01,negative
180,$wmt down 5 days in a row,-0.155555555556,0.288888888889,2018-02-02 21:27:33,negative
181,"$WMT $LOW:

Lowe’s one-time $1000 bonus is open to full-time workers with 20 …:

https://t.co/8odzjHgfEs",0.0,0.4,2018-02-02 21:18:04,neutral
182,"$WMT $AMZN $COST $VMW $XOM:

Dow Suffers Sixth Worst Point Decline in its History: LIVE MARKETS …:

https://t.co/ugQr1iCNaF",-0.487878787879,0.733333333333,2018-02-02 21:15:05,negative
183,"@TProphet Buy a camper at stay in a Walmart parking lot.

$WMT",0.0,0.0,2018-02-02 21:12:48,neutral
184,"RT @OpenOutcrier: RECAP 2/2 Unusual Calls:
$V $ITUB $ETP $PYPL $AMD $PAGP $BMY $USFD $DB $PCRX $INTC $TPR $WMT",0.2,1.0,2018-02-02 21:10:14,positive
185,https://t.co/ydXbTzqSO4 | 42s top5 $HLG $ZAGG $GDEN $AMZN $BBY | top5 mktGain $AMZN $HD $CHTR $CMCSA $WMT | top5 mk… https://t.co/z6gHEuPTFO,0.0,0.0,2018-02-02 21:09:37,neutral
186,"RT @OpenOutcrier: RECAP 2/2 Unusual Calls:
$V $ITUB $ETP $PYPL $AMD $PAGP $BMY $USFD $DB $PCRX $INTC $TPR $WMT",0.2,1.0,2018-02-02 21:08:04,positive
187,"RT @OpenOutcrier: RECAP 2/2 Unusual Calls:
$V $ITUB $ETP $PYPL $AMD $PAGP $BMY $USFD $DB $PCRX $INTC $TPR $WMT",0.2,1.0,2018-02-02 21:04:50,positive
188,"RT @OpenOutcrier: RECAP 2/2 Unusual Calls:
$V $ITUB $ETP $PYPL $AMD $PAGP $BMY $USFD $DB $PCRX $INTC $TPR $WMT",0.2,1.0,2018-02-02 21:04:40,positive
189,"RECAP 2/2 Unusual Calls:
$V $ITUB $ETP $PYPL $AMD $PAGP $BMY $USFD $DB $PCRX $INTC $TPR $WMT",0.2,1.0,2018-02-02 21:02:55,positive
190,$BTC $spx $nasdaq $ftse $dax $cac $djia $c $XOM $amzn $googl $AVGO $AAPL $WFM $cvs $bac $WMT $COST $WFC $jnj $GE… https://t.co/1iu6U7vLRz,0.0,0.0,2018-02-02 20:57:50,neutral
191,"$WMT 16-Mar-18 110 Calls Traded 8,218 times for $1.3 Million in premium. https://t.co/7QA1U3pAbW https://t.co/SvtiPJxrRV",0.0,0.0,2018-02-02 20:56:42,neutral
192,$WMT I thought we r saved for the day... ok never mind.,0.5,0.5,2018-02-02 20:56:19,positive
193,RT @OneOClockDrop: $RCGR $RCGR red to green and up 20% on a friday. Crypto news to come $aapl $msft $amzn $fb $goog $jnj $jpm $googl $bac $…,-0.1,0.15,2018-02-02 20:51:59,negative
194,"RT @PlanetZiggurat: TELEGRAM BOUNTY - JOIN OUR CHANNEL AND GET 40 ZIG
https://t.co/AHw2myuaQn  #telegramico #telegram @telegram #planetzigg…",0.0,0.0,2018-02-02 20:46:54,neutral
195,RT @OneOClockDrop: $RCGR $RCGR red to green and up 20% on a friday. Crypto news to come $aapl $msft $amzn $fb $goog $jnj $jpm $googl $bac $…,-0.1,0.15,2018-02-02 20:46:51,negative
196,"RT @PlanetZiggurat: IN-HOUSE  BOUNTY - JOIN OUR CHANNEL AND GET 40 ZIG #bounty 
https://t.co/KGn0Md6BhX #telegramico #telegram @telegram #p…",0.0,0.0,2018-02-02 20:46:41,neutral
197,$RCGR $RCGR red to green and up 20% on a friday. Crypto news to come $aapl $msft $amzn $fb $goog $jnj $jpm $googl… https://t.co/1ximyhBpgF,-0.1,0.15,2018-02-02 20:46:33,negative
198,"RT @PlanetZiggurat: N-HOUSE  BOUNTY - JOIN OUR CHANNEL AND GET 40 ZIG #bounty 
https://t.co/KGn0Md6BhX  #telegramico #telegram @telegram #p…",0.0,0.0,2018-02-02 20:46:22,neutral
199,"RT @PlanetZiggurat: Ziggurat Telegram Link 40 ZIG Bounty !   https://t.co/AHw2myuaQn 
  $AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $COST $TGT…",0.0,0.0,2018-02-02 20:46:13,neutral
200,RT @PlanetZiggurat: Ziggurat Telegram Link   https://t.co/AHw2myuaQn   $AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $COST $TGT $KR $JPM $FB $WF…,0.0,0.0,2018-02-02 20:46:00,neutral
201,"RT @PlanetZiggurat: Ziggurat on EtherDelta 
https://t.co/pMr7Dcj8bz
$AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $COST $TGT $KR $JPM $FB $WFC $…",0.0,0.0,2018-02-02 20:45:50,neutral
202,"$T $WMT The $1,000 Answer to the Tax Question via https://t.co/jURZDymPXI",0.0,0.0,2018-02-02 20:44:01,neutral
203,$WMT calls getting scooped up here Mar 90 &amp; Apr 110 into ER 2/20 BMO #Sharps #Trade2017,0.0,0.0,2018-02-02 20:40:15,neutral
204,"RT @PlanetZiggurat: Ziggurat https://t.co/EK9GbneroN 
$AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $COST $TGT $KR $JPM $FB $WFC $GOOG $SNAP $TW…",0.0,0.0,2018-02-02 20:38:52,neutral
205,"RT @PlanetZiggurat: https://t.co/VOEUjnISk5 is open 
$AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $COST $TGT $KR $JPM $FB $WFC $GOOG $SNAP $TWT…",0.0,0.5,2018-02-02 20:38:49,neutral
206,"RT @PlanetZiggurat: Ziggurat and https://t.co/VOEUjnISk5 bounty   
$AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $COST $TGT $KR $JPM $FB $WFC $G…",0.0,0.0,2018-02-02 20:38:45,neutral
207,"RT @PlanetZiggurat: 🔥 There is only one stable Ziggurat here ,  https://t.co/46vVceNClo  🔥 $AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $COST $…",0.0,1.0,2018-02-02 20:38:39,neutral
208,"RT @PlanetZiggurat: 🔥 There is only one stable cryptocurrency Ziggurat here ,  https://t.co/46vVceNClo   🔥 $AMZN $EBAY $MELI $ETSY $QVCA $B…",0.0,1.0,2018-02-02 20:38:36,neutral
209,"RT @PlanetZiggurat: 🔥 There is only one stable Ziggurat here ,  https://t.co/46vVceNClo   🔥 $AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $COST…",0.0,1.0,2018-02-02 20:38:25,neutral
210,"RT @PlanetZiggurat: https://t.co/VOEUjnISk5  is open 
$AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $COST $TGT $KR $JPM $FB $WFC $GOOG $SNAP $TW…",0.0,0.5,2018-02-02 20:38:17,neutral
211,"RT @PlanetZiggurat: Ziggurat Telegram Link 30 ZIG Bounty !   https://t.co/AHw2myuaQn  
  $AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $COST $TG…",0.0,0.0,2018-02-02 20:38:13,neutral
212,"RT @PlanetZiggurat: IN-HOUSE  BOUNTY - JOIN OUR CHANNEL AND GET 30 ZIG #bounty 
https://t.co/KGn0Md6BhX   #telegramico #telegram @telegram…",0.0,0.0,2018-02-02 20:38:00,neutral
213,"RT @PlanetZiggurat: 🔥 https://t.co/a2wFnstnSE  WhitePaper🔥https://t.co/H0gonD3Ead  @NeerajKA 
  $AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $C…",0.0,0.0,2018-02-02 20:37:53,neutral
214,RT @PlanetZiggurat: 🚀Pay by mobile. You can get Ziggurat cryptocurrency. Win-win  🚀https://t.co/SEWT8fznze   $AMZN $EBAY $MELI $ETSY $QVCA…,0.0,0.0,2018-02-02 20:37:38,neutral
215,"RT @cfromhertz: $WMT block of +8k Mar 110 calls traded shortly ago, premium $1.3M",0.0,0.3,2018-02-02 20:30:15,neutral
216,"$TGT $WMT $AMZN:

Target CEO: Our personal shoppers will deliver to ‘your kitchen table’:

https://t.co/hhCw4uEKId",0.0,0.3,2018-02-02 20:29:09,neutral
217,"$WMT block of +8k Mar 110 calls traded shortly ago, premium $1.3M",0.0,0.3,2018-02-02 20:25:29,neutral
218,"RT @realsheepwolf: 👉 $FUSZ 👈 DID YOU MISS $WMT 1962, $MSFT 1975, $GOOG 1998, $CRM 1999 WELL IT'S TIME TO BREAK THAT TREND
✨$FUSZ IS HERE AN…",0.0,0.0,2018-02-02 20:18:51,neutral
219,"RT @realsheepwolf: 👉 $FUSZ 👈BLOWING UP WHILE THE BROADER MARKETS CRASH....
✨GLOBAL MARKETING CAMPAIGN KICKS OFF NEXT WEEK
👉SIGNED HUGE DEAL…",0.2,0.45,2018-02-02 20:18:43,positive
220,$WMT March $110 calls actively bought here into the lows,-0.133333333333,0.6,2018-02-02 20:18:25,negative
221,$wmt feb16p,0.0,0.0,2018-02-02 20:17:52,neutral
222,"SHEEPWOLF: $FUSZ: DID YOU MISS $WMT 1962, $MSFT 1975, $GOOG 1998, $CRM 1999 WELL IT'S TIME TO BREAK THAT TRE: SHEEP… https://t.co/yb9pDoEAn0",0.0,0.0,2018-02-02 20:17:04,neutral
223,"RT @realsheepwolf: 👉 $FUSZ 👈 DID YOU MISS $WMT 1962, $MSFT 1975, $GOOG 1998, $CRM 1999 WELL IT'S TIME TO BREAK THAT TREND
✨$FUSZ IS HERE AN…",0.0,0.0,2018-02-02 20:14:54,neutral
224,Dow Drops More Than 500 Points on Memo Day: LIVE MARKETS BLOG $WMT https://t.co/74Jx0IGcWK https://t.co/9CICDjy6Qi,0.318181818182,0.5,2018-02-02 20:11:35,positive
225,Wal-Mart Stores $WMT Rating Increased to Buy at Vetr https://t.co/K1aVqtmKdv,0.0,0.0,2018-02-02 20:08:40,neutral
226,RT @PlanetZiggurat: 🚀Pay by mobile. You can get Ziggurat cryptocurrency. Win-win  🚀https://t.co/SEWT8fznze   $AMZN $EBAY $MELI $ETSY $QVCA…,0.0,0.0,2018-02-02 20:02:45,neutral
227,"RT @realsheepwolf: 👉 $FUSZ 👈 DID YOU MISS $WMT 1962, $MSFT 1975, $GOOG 1998, $CRM 1999 WELL IT'S TIME TO BREAK THAT TREND
✨$FUSZ IS HERE AN…",0.0,0.0,2018-02-02 19:59:52,neutral
228,"RT @realsheepwolf: 👉 $FUSZ 👈BLOWING UP WHILE THE BROADER MARKETS CRASH....
✨GLOBAL MARKETING CAMPAIGN KICKS OFF NEXT WEEK
👉SIGNED HUGE DEAL…",0.2,0.45,2018-02-02 19:59:47,positive
229,"RT @realsheepwolf: 👉 $FUSZ 👈BLOWING UP WHILE THE BROADER MARKETS CRASH....
✨GLOBAL MARKETING CAMPAIGN KICKS OFF NEXT WEEK
👉SIGNED HUGE DEAL…",0.2,0.45,2018-02-02 19:57:31,positive
230,"$WMT $AMZN $COST $VMW $XOM:

Dow Drops More Than 500 Points on Memo Day: LIVE MARKETS …:

https://t.co/sYKIk3o2VY",0.318181818182,0.5,2018-02-02 19:55:05,positive
231,"👉 $FUSZ 👈BLOWING UP WHILE THE BROADER MARKETS CRASH....
✨GLOBAL MARKETING CAMPAIGN KICKS OFF NEXT WEEK
👉SIGNED HUGE… https://t.co/TqqjKWuK4P",0.0,0.0,2018-02-02 19:54:34,neutral
232,"$XOM $CVX $GS $WMT:

All 30 Dow stocks fall, as the point decline exceeds that of Black …:

https://t.co/yJP6WVcAeQ",-0.166666666667,0.433333333333,2018-02-02 19:53:05,negative
233,"SHEEPWOLF: $FUSZ: DID YOU MISS $WMT 1962, $MSFT 1975, $GOOG 1998, $CRM 1999 WELL IT'S TIME TO BREAK THAT TRE… https://t.co/wOcDMWjrDt",0.0,0.0,2018-02-02 19:52:06,neutral
234,"$FUSZ: DID YOU MISS $WMT 1962, $MSFT 1975, $GOOG 1998, $CRM 1999 WELL IT'S TIME TO BREAK THAT TREND *$FUSZ IS  https://t.co/19OpAvTIjT",0.0,0.0,2018-02-02 19:49:01,neutral
235,"Ready for Right to Left ? $DJI #dow26k @PRO_FITS 😋
$AAPL $AXP $BA $CAT $CSCO $CVX $DIS $DWDP $GE $GS $HD $IBM $INTC… https://t.co/W9Q9JfZaFE",0.161904761905,0.345238095238,2018-02-02 19:48:47,positive
236,"$APRN a $WMT buyout wouldn't surprise me, but doubt Blue Apron gets a big premium.",0.0,0.1,2018-02-02 19:46:26,neutral
237,"👉 $FUSZ 👈 DID YOU MISS $WMT 1962, $MSFT 1975, $GOOG 1998, $CRM 1999 WELL IT'S TIME TO BREAK THAT TREND
✨$FUSZ IS HE… https://t.co/EChk40QqP6",0.0,0.0,2018-02-02 19:44:12,neutral
238,Lee Danner &amp; Bass Boosted Wal $WMT Stake by $1.09 Million as Valuation Rose https://t.co/8vwePpnIjO,0.225,0.725,2018-02-02 19:41:02,positive
239,🚀Pay by mobile. You can get Ziggurat cryptocurrency. Win-win  🚀https://t.co/SEWT8fznze   $AMZN $EBAY $MELI $ETSY… https://t.co/EeBWxPSDVR,0.0,0.0,2018-02-02 19:39:25,neutral
240,Anyone aware of  rumors in #PaloAlto about $AAPL Apple buying $SNE Sony true? If so how much will $AAPL pay for… https://t.co/8QcUGz5fd5,0.266666666667,0.366666666667,2018-02-02 19:33:51,positive
241,@zackkanter @UpshotNYT Worse $AMZN has NO retail skills. Or why has it not made a profit despite higher prices than… https://t.co/vID9WbRNeV,-0.075,0.55,2018-02-02 19:31:02,negative
242,"RT @PlanetZiggurat: 🔥 There is only one stable Ziggurat here ,  https://t.co/46vVceNClo   🔥 $AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $COST…",0.0,1.0,2018-02-02 19:27:10,neutral
243,"RT @PlanetZiggurat: https://t.co/VOEUjnISk5  is open 
$AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $COST $TGT $KR $JPM $FB $WFC $GOOG $SNAP $TW…",0.0,0.5,2018-02-02 19:26:54,neutral
244,"RT @PlanetZiggurat: Ziggurat Telegram Link 30 ZIG Bounty !   https://t.co/AHw2myuaQn  
  $AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $COST $TG…",0.0,0.0,2018-02-02 19:26:46,neutral
245,"RT @PlanetZiggurat: 🔥 https://t.co/a2wFnstnSE  WhitePaper🔥https://t.co/H0gonD3Ead  @NeerajKA 
  $AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $C…",0.0,0.0,2018-02-02 19:24:56,neutral
246,Wal-Mart Stores Inc $WMT Holdings Reduced by Epoch Investment Partners Inc. https://t.co/JcVAlfAsg3,0.0,0.0,2018-02-02 19:20:21,neutral
247,"RT @PlanetZiggurat: 🔥 https://t.co/a2wFnstnSE  WhitePaper🔥https://t.co/H0gonD3Ead  @NeerajKA 
  $AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $C…",0.0,0.0,2018-02-02 19:19:26,neutral
