,text,polarity,subjectivity,date,sentiment
120,RT @GerberKawasaki: This movie will be huge. Despite the racists trying to rig Rotten Tomatoes. Looks amazing. Great job #Marvel #Disney! #…,0.666666666667,0.85,2018-02-03 15:36:20,positive
121,"Stocks to watch: Huge earnings reports from Tesla, Disney and Twitter. Defense industry conference in NYC w/Raytheo… https://t.co/HG2AbCt5Sp",0.4,0.9,2018-02-03 15:34:54,positive
122,"RT @OMillionaires: Some implied moves for earnings next week:

$CMG 7.4%
$DIS 4.5%
$GILD 5.4%
$SNAP 14.2%
$TSLA 7%
$IRBT 13%
$NTES 7.9%
$NV…",0.0,0.0,2018-02-03 15:33:44,neutral
123,"RT @eWhispers: #earnings for the week

$NVDA $TSLA $TWTR $SWKS $SNAP $DIS $ATVI $GILD $GM $CMG $BMY $AGN $TEVA $TTWO $BP $COHR $SYY $REGN $…",0.0,0.0,2018-02-03 15:31:21,neutral
124,"Get real #daytrading ideas with #TopFiveTraders and #TrendyTrade - by clicking here https://t.co/CvfwVMInZj $GS,… https://t.co/uKc95Lqma0",0.2,0.3,2018-02-03 15:30:08,positive
125,"RT @eWhispers: #earnings for the week

$NVDA $TSLA $TWTR $SWKS $SNAP $DIS $ATVI $GILD $GM $CMG $BMY $AGN $TEVA $TTWO $BP $COHR $SYY $REGN $…",0.0,0.0,2018-02-03 15:28:25,neutral
126,RT @kingoption3: $BTC $spx $nasdaq $ftse $dax $cac $djia $c $XOM $amzn $googl $AVGO $AAPL $WFM $cvs $bac $WMT $COST $WFC $jnj $GE $GS $tsla…,0.0,0.0,2018-02-03 15:27:04,neutral
127,"RT @OMillionaires: Some implied moves for earnings next week:

$CMG 7.4%
$DIS 4.5%
$GILD 5.4%
$SNAP 14.2%
$TSLA 7%
$IRBT 13%
$NTES 7.9%
$NV…",0.0,0.0,2018-02-03 15:26:38,neutral
128,"RT @eWhispers: #earnings for the week

$NVDA $TSLA $TWTR $SWKS $SNAP $DIS $ATVI $GILD $GM $CMG $BMY $AGN $TEVA $TTWO $BP $COHR $SYY $REGN $…",0.0,0.0,2018-02-03 15:25:39,neutral
129,"RT @eWhispers: #earnings for the week

$NVDA $TSLA $TWTR $SWKS $SNAP $DIS $ATVI $GILD $GM $CMG $BMY $AGN $TEVA $TTWO $BP $COHR $SYY $REGN $…",0.0,0.0,2018-02-03 15:25:09,neutral
130,"RT @eWhispers: #earnings for the week

$NVDA $TSLA $TWTR $SWKS $SNAP $DIS $ATVI $GILD $GM $CMG $BMY $AGN $TEVA $TTWO $BP $COHR $SYY $REGN $…",0.0,0.0,2018-02-03 15:24:53,neutral
131,"RT @OMillionaires: Some implied moves for earnings next week:

$CMG 7.4%
$DIS 4.5%
$GILD 5.4%
$SNAP 14.2%
$TSLA 7%
$IRBT 13%
$NTES 7.9%
$NV…",0.0,0.0,2018-02-03 15:24:22,neutral
132,DIS - Setting up for Big Break Out $DIS https://t.co/WTEZY83eCK,0.0,0.1,2018-02-03 15:23:10,neutral
133,DIS - Setting up for Big Break Out - $DIS chart https://t.co/TK7ibuouCB,0.0,0.1,2018-02-03 15:23:10,neutral
134,"RT @PlanetZiggurat: Ziggurat Telegram Link 40 ZIG Bounty !   https://t.co/AHw2myuaQn 
  $AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $COST $TGT…",0.0,0.0,2018-02-03 15:23:09,neutral
135,"RT @eWhispers: #earnings for the week

$NVDA $TSLA $TWTR $SWKS $SNAP $DIS $ATVI $GILD $GM $CMG $BMY $AGN $TEVA $TTWO $BP $COHR $SYY $REGN $…",0.0,0.0,2018-02-03 15:22:50,neutral
136,"RT @PlanetZiggurat: IN-HOUSE  BOUNTY - JOIN OUR CHANNEL AND GET 40 ZIG #bounty 
https://t.co/KGn0Md6BhX #telegramico #telegram @telegram #p…",0.0,0.0,2018-02-03 15:22:46,neutral
137,"RT @PlanetZiggurat: Ziggurat Telegram Link 30 ZIG Bounty !   https://t.co/AHw2myuaQn  
  $AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $COST $TG…",0.0,0.0,2018-02-03 15:21:41,neutral
138,"RT @PlanetZiggurat: N-HOUSE  BOUNTY - JOIN OUR CHANNEL AND GET 40 ZIG #bounty 
https://t.co/KGn0Md6BhX  #telegramico #telegram @telegram #p…",0.0,0.0,2018-02-03 15:21:05,neutral
139,"RT @bestUStraders: Check out this day trading service featuring #stocks, #crypto and #forex https://t.co/cYnZzsoj0U $BTC, $LTC, $ETH, $GS,…",0.0,0.0,2018-02-03 15:20:56,neutral
140,"RT @eWhispers: #earnings for the week

$NVDA $TSLA $TWTR $SWKS $SNAP $DIS $ATVI $GILD $GM $CMG $BMY $AGN $TEVA $TTWO $BP $COHR $SYY $REGN $…",0.0,0.0,2018-02-03 15:19:55,neutral
141,RT @PlanetZiggurat: Ziggurat Telegram Link   https://t.co/AHw2myuaQn   $AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $COST $TGT $KR $JPM $FB $WF…,0.0,0.0,2018-02-03 15:19:29,neutral
142,"RT @PlanetZiggurat: Ziggurat on EtherDelta 
https://t.co/pMr7Dcj8bz
$AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $COST $TGT $KR $JPM $FB $WFC $…",0.0,0.0,2018-02-03 15:18:31,neutral
143,"$DIS $GM $TSLA $TWTR:

Stock market taking its cues from bond yields:

https://t.co/tNP0Gq9XrR",0.0,0.0,2018-02-03 15:18:05,neutral
144,RT @mchaudhry82: Stocks 2 👀😘: $NVDA $TSLA $DIS $TTWO $CMG $JPM $BUD $CMCSA $DNKN $RTN $BA $LMT $NOC $LVS $WYNN $MGM $COST $LB $HMNY https:/…,0.0,0.0,2018-02-03 15:16:41,neutral
145,"RT @mchaudhry82: $NVDA $TSLA $TWTR $SWKS $SNAP $DIS $ATVI $GILD $GM $CMG $BMY $AGN $TEVA $TTWO $BP $COHR $SYY $REGN $NTES 
👇🏽👇🏽👇🏽👇🏽 https:/…",0.0,0.0,2018-02-03 15:16:34,neutral
146,"RT @eWhispers: #earnings for the week

$NVDA $TSLA $TWTR $SWKS $SNAP $DIS $ATVI $GILD $GM $CMG $BMY $AGN $TEVA $TTWO $BP $COHR $SYY $REGN $…",0.0,0.0,2018-02-03 15:15:12,neutral
147,RT @PlanetZiggurat: 🚀Pay by mobile. You can get Ziggurat cryptocurrency. Win-win  🚀https://t.co/SEWT8fznze   $AMZN $EBAY $MELI $ETSY $QVCA…,0.0,0.0,2018-02-03 15:14:56,neutral
148,"RT @PlanetZiggurat: Ziggurat https://t.co/EK9GbneroN 
$AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $COST $TGT $KR $JPM $FB $WFC $GOOG $SNAP $TW…",0.0,0.0,2018-02-03 15:14:36,neutral
149,"RT @eWhispers: #earnings for the week

$NVDA $TSLA $TWTR $SWKS $SNAP $DIS $ATVI $GILD $GM $CMG $BMY $AGN $TEVA $TTWO $BP $COHR $SYY $REGN $…",0.0,0.0,2018-02-03 15:14:27,neutral
150,"RT @OMillionaires: Some implied moves for earnings next week:

$CMG 7.4%
$DIS 4.5%
$GILD 5.4%
$SNAP 14.2%
$TSLA 7%
$IRBT 13%
$NTES 7.9%
$NV…",0.0,0.0,2018-02-03 15:14:14,neutral
151,"RT @PlanetZiggurat: https://t.co/VOEUjnISk5 is open 
$AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $COST $TGT $KR $JPM $FB $WFC $GOOG $SNAP $TWT…",0.0,0.5,2018-02-03 15:14:12,neutral
152,"RT @OMillionaires: Some implied moves for earnings next week:

$CMG 7.4%
$DIS 4.5%
$GILD 5.4%
$SNAP 14.2%
$TSLA 7%
$IRBT 13%
$NTES 7.9%
$NV…",0.0,0.0,2018-02-03 15:14:02,neutral
153,RT @kingoption3: $BTC $spx $nasdaq $ftse $dax $cac $djia $c $XOM $amzn $googl $AVGO $AAPL $WFM $cvs $bac $WMT $COST $WFC $jnj $GE $GS $tsla…,0.0,0.0,2018-02-03 15:13:50,neutral
154,"RT @PlanetZiggurat: Ziggurat and https://t.co/VOEUjnISk5 bounty   
$AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $COST $TGT $KR $JPM $FB $WFC $G…",0.0,0.0,2018-02-03 15:13:48,neutral
155,RT @PlanetZiggurat: 🚀Pay by mobile. You can get Ziggurat cryptocurrency. Win-win  🚀https://t.co/SEWT8fznze    $AMZN $EBAY $MELI $ETSY $QVCA…,0.0,0.0,2018-02-03 15:13:29,neutral
156,"RT @OMillionaires: Some implied moves for earnings next week:

$CMG 7.4%
$DIS 4.5%
$GILD 5.4%
$SNAP 14.2%
$TSLA 7%
$IRBT 13%
$NTES 7.9%
$NV…",0.0,0.0,2018-02-03 15:13:15,neutral
157,"RT @OMillionaires: Some implied moves for earnings next week:

$CMG 7.4%
$DIS 4.5%
$GILD 5.4%
$SNAP 14.2%
$TSLA 7%
$IRBT 13%
$NTES 7.9%
$NV…",0.0,0.0,2018-02-03 15:13:13,neutral
158,"RT @PlanetZiggurat: 🔥 There is only one stable Ziggurat here ,  https://t.co/46vVceNClo  🔥 $AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $COST $…",0.0,1.0,2018-02-03 15:12:31,neutral
159,"RT @PlanetZiggurat: 🔥 There is only one stable cryptocurrency Ziggurat here ,  https://t.co/46vVceNClo   🔥 $AMZN $EBAY $MELI $ETSY $QVCA $B…",0.0,1.0,2018-02-03 15:12:00,neutral
160,"RT @OMillionaires: Some implied moves for earnings next week:

$CMG 7.4%
$DIS 4.5%
$GILD 5.4%
$SNAP 14.2%
$TSLA 7%
$IRBT 13%
$NTES 7.9%
$NV…",0.0,0.0,2018-02-03 15:11:29,neutral
161,"RT @PlanetZiggurat: 🔥 There is only one stable Ziggurat here ,  https://t.co/46vVceNClo   🔥 $AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $COST…",0.0,1.0,2018-02-03 15:11:21,neutral
162,"RT @eWhispers: #earnings for the week

$NVDA $TSLA $TWTR $SWKS $SNAP $DIS $ATVI $GILD $GM $CMG $BMY $AGN $TEVA $TTWO $BP $COHR $SYY $REGN $…",0.0,0.0,2018-02-03 15:11:20,neutral
163,"$NVDA $TSLA $TWTR $SWKS $SNAP $DIS $ATVI $GILD $GM $CMG $BMY $AGN $TEVA $TTWO $BP $COHR $SYY $REGN $NTES 
👇🏽👇🏽👇🏽👇🏽 https://t.co/g9CTsrw3xc",0.0,0.0,2018-02-03 15:11:02,neutral
164,"RT @PlanetZiggurat: https://t.co/VOEUjnISk5  is open 
$AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $COST $TGT $KR $JPM $FB $WFC $GOOG $SNAP $TW…",0.0,0.5,2018-02-03 15:10:30,neutral
165,"RT @PlanetZiggurat: Ziggurat Telegram Link 30 ZIG Bounty !   https://t.co/AHw2myuaQn  
  $AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $COST $TG…",0.0,0.0,2018-02-03 15:10:03,neutral
166,"RT @PlanetZiggurat: IN-HOUSE  BOUNTY - JOIN OUR CHANNEL AND GET 30 ZIG #bounty 
https://t.co/KGn0Md6BhX   #telegramico #telegram @telegram…",0.0,0.0,2018-02-03 15:09:34,neutral
167,"RT @OMillionaires: Some implied moves for earnings next week:

$CMG 7.4%
$DIS 4.5%
$GILD 5.4%
$SNAP 14.2%
$TSLA 7%
$IRBT 13%
$NTES 7.9%
$NV…",0.0,0.0,2018-02-03 15:09:21,neutral
168,"RT @PlanetZiggurat: 🔥 https://t.co/a2wFnstnSE  WhitePaper🔥https://t.co/H0gonD3Ead  @NeerajKA 
  $AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $C…",0.0,0.0,2018-02-03 15:08:26,neutral
169,RT @PlanetZiggurat: 🚀Pay by mobile. You can get Ziggurat cryptocurrency. Win-win  🚀https://t.co/SEWT8fznze   $AMZN $EBAY $MELI $ETSY $QVCA…,0.0,0.0,2018-02-03 15:06:40,neutral
170,RT @GerberKawasaki: This movie will be huge. Despite the racists trying to rig Rotten Tomatoes. Looks amazing. Great job #Marvel #Disney! #…,0.666666666667,0.85,2018-02-03 15:06:35,positive
171,"RT @OMillionaires: Some implied moves for earnings next week:

$CMG 7.4%
$DIS 4.5%
$GILD 5.4%
$SNAP 14.2%
$TSLA 7%
$IRBT 13%
$NTES 7.9%
$NV…",0.0,0.0,2018-02-03 15:04:02,neutral
172,"RT @OMillionaires: Some implied moves for earnings next week:

$CMG 7.4%
$DIS 4.5%
$GILD 5.4%
$SNAP 14.2%
$TSLA 7%
$IRBT 13%
$NTES 7.9%
$NV…",0.0,0.0,2018-02-03 15:03:24,neutral
173,Stocks 2 👀😘: $NVDA $TSLA $DIS $TTWO $CMG $JPM $BUD $CMCSA $DNKN $RTN $BA $LMT $NOC $LVS $WYNN $MGM $COST $LB $HMNY https://t.co/jzOke1mtEC,0.0,0.0,2018-02-03 15:03:02,neutral
174,"RT @OMillionaires: Some implied moves for earnings next week:

$CMG 7.4%
$DIS 4.5%
$GILD 5.4%
$SNAP 14.2%
$TSLA 7%
$IRBT 13%
$NTES 7.9%
$NV…",0.0,0.0,2018-02-03 15:02:25,neutral
175,"RT @eWhispers: #earnings for the week

$NVDA $TSLA $TWTR $SWKS $SNAP $DIS $ATVI $GILD $GM $CMG $BMY $AGN $TEVA $TTWO $BP $COHR $SYY $REGN $…",0.0,0.0,2018-02-03 15:02:12,neutral
176,"RT @OMillionaires: Some implied moves for earnings next week:

$CMG 7.4%
$DIS 4.5%
$GILD 5.4%
$SNAP 14.2%
$TSLA 7%
$IRBT 13%
$NTES 7.9%
$NV…",0.0,0.0,2018-02-03 15:02:12,neutral
177,"RT @OMillionaires: Some implied moves for earnings next week:

$CMG 7.4%
$DIS 4.5%
$GILD 5.4%
$SNAP 14.2%
$TSLA 7%
$IRBT 13%
$NTES 7.9%
$NV…",0.0,0.0,2018-02-03 15:01:45,neutral
178,"Check out this day trading service featuring #stocks, #crypto and #forex https://t.co/cYnZzsoj0U $BTC, $LTC, $ETH, $GS, $JPM, $DIS",0.0,0.0,2018-02-03 15:00:16,neutral
179,"RT @PlanetZiggurat: 🔥 https://t.co/a2wFnstnSE  WhitePaper🔥https://t.co/H0gonD3Ead  @NeerajKA 
  $AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $C…",0.0,0.0,2018-02-03 14:59:09,neutral
180,"RT @OMillionaires: Some implied moves for earnings next week:

$CMG 7.4%
$DIS 4.5%
$GILD 5.4%
$SNAP 14.2%
$TSLA 7%
$IRBT 13%
$NTES 7.9%
$NV…",0.0,0.0,2018-02-03 14:58:52,neutral
181,RT @PlanetZiggurat: 🚀Pay by mobile. You can get Ziggurat cryptocurrency. Win-win  🚀https://t.co/SEWT8fznze   $AMZN $EBAY $MELI $ETSY $QVCA…,0.0,0.0,2018-02-03 14:56:45,neutral
182,"RT @OMillionaires: Some implied moves for earnings next week:

$CMG 7.4%
$DIS 4.5%
$GILD 5.4%
$SNAP 14.2%
$TSLA 7%
$IRBT 13%
$NTES 7.9%
$NV…",0.0,0.0,2018-02-03 14:56:42,neutral
183,"RT @PlanetZiggurat: Ziggurat https://t.co/EK9GbneroN 
$AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $COST $TGT $KR $JPM $FB $WFC $GOOG $SNAP $TW…",0.0,0.0,2018-02-03 14:54:22,neutral
184,"RT @OMillionaires: Some implied moves for earnings next week:

$CMG 7.4%
$DIS 4.5%
$GILD 5.4%
$SNAP 14.2%
$TSLA 7%
$IRBT 13%
$NTES 7.9%
$NV…",0.0,0.0,2018-02-03 14:54:10,neutral
185,"As Disney Walt Co $DIS Stock Declined, Caprock Group Has Increased Position https://t.co/BthY9bngO5",0.0,0.0,2018-02-03 14:54:04,neutral
186,"RT @PlanetZiggurat: https://t.co/VOEUjnISk5 is open 
$AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $COST $TGT $KR $JPM $FB $WFC $GOOG $SNAP $TWT…",0.0,0.5,2018-02-03 14:54:02,neutral
187,"RT @PlanetZiggurat: Ziggurat and https://t.co/VOEUjnISk5 bounty   
$AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $COST $TGT $KR $JPM $FB $WFC $G…",0.0,0.0,2018-02-03 14:53:41,neutral
188,"RT @OMillionaires: Some implied moves for earnings next week:

$CMG 7.4%
$DIS 4.5%
$GILD 5.4%
$SNAP 14.2%
$TSLA 7%
$IRBT 13%
$NTES 7.9%
$NV…",0.0,0.0,2018-02-03 14:51:25,neutral
189,"RT @eWhispers: #earnings for the week

$NVDA $TSLA $TWTR $SWKS $SNAP $DIS $ATVI $GILD $GM $CMG $BMY $AGN $TEVA $TTWO $BP $COHR $SYY $REGN $…",0.0,0.0,2018-02-03 14:49:40,neutral
190,"RT @OMillionaires: Some implied moves for earnings next week:

$CMG 7.4%
$DIS 4.5%
$GILD 5.4%
$SNAP 14.2%
$TSLA 7%
$IRBT 13%
$NTES 7.9%
$NV…",0.0,0.0,2018-02-03 14:49:00,neutral
191,"RT @eWhispers: #earnings for the week

$NVDA $TSLA $TWTR $SWKS $SNAP $DIS $ATVI $GILD $GM $CMG $BMY $AGN $TEVA $TTWO $BP $COHR $SYY $REGN $…",0.0,0.0,2018-02-03 14:48:34,neutral
192,This movie will be huge. Despite the racists trying to rig Rotten Tomatoes. Looks amazing. Great job #Marvel… https://t.co/knYuaHICan,0.6,0.85,2018-02-03 14:45:35,positive
193,"RT @eWhispers: #earnings for the week

$NVDA $TSLA $TWTR $SWKS $SNAP $DIS $ATVI $GILD $GM $CMG $BMY $AGN $TEVA $TTWO $BP $COHR $SYY $REGN $…",0.0,0.0,2018-02-03 14:45:31,neutral
194,"Some implied moves for earnings next week:

$CMG 7.4%
$DIS 4.5%
$GILD 5.4%
$SNAP 14.2%
$TSLA 7%
$IRBT 13%
$NTES 7.9… https://t.co/PpGtHYOhg3",0.0,0.0,2018-02-03 14:45:24,neutral
195,"RT @eWhispers: #earnings for the week

$NVDA $TSLA $TWTR $SWKS $SNAP $DIS $ATVI $GILD $GM $CMG $BMY $AGN $TEVA $TTWO $BP $COHR $SYY $REGN $…",0.0,0.0,2018-02-03 14:43:24,neutral
196,"RT @AliAlhouli: اعلانات الاسبوع القادم حفله 
#earnings for the week

$NVDA $TSLA $TWTR $SWKS $SNAP $DIS $ATVI $GILD $GM $CMG $BMY $AGN $TEV…",0.0,0.0,2018-02-03 14:42:00,neutral
197,"RT @PlanetZiggurat: 🔥 There is only one stable Ziggurat here ,  https://t.co/46vVceNClo  🔥 $AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $COST $…",0.0,1.0,2018-02-03 14:40:43,neutral
198,RT @PlanetZiggurat: 🔥 https://t.co/F6Dk9OUCbO   Ziggurats ONE-PAGER 🔥  $AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $COST $TGT $KR $JPM $FB $WF…,0.0,0.0,2018-02-03 14:38:33,neutral
199,"RT @PlanetZiggurat: Ziggurat on EtherDelta 
https://t.co/pMr7Dcj8bz
$AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $COST $TGT $KR $JPM $FB $WFC $…",0.0,0.0,2018-02-03 14:38:28,neutral
200,RT @PlanetZiggurat: Ziggurat Telegram Link   https://t.co/AHw2myuaQn   $AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $COST $TGT $KR $JPM $FB $WF…,0.0,0.0,2018-02-03 14:38:20,neutral
201,"RT @eWhispers: #earnings for the week

$NVDA $TSLA $TWTR $SWKS $SNAP $DIS $ATVI $GILD $GM $CMG $BMY $AGN $TEVA $TTWO $BP $COHR $SYY $REGN $…",0.0,0.0,2018-02-03 14:37:35,neutral
202,RT @PlanetZiggurat: 🚀Pay by mobile. You can get Ziggurat cryptocurrency. Win-win  🚀https://t.co/SEWT8fznze     $AMZN $EBAY $MELI $ETSY $QVC…,0.0,0.0,2018-02-03 14:36:12,neutral
203,"RT @eWhispers: #earnings for the week

$NVDA $TSLA $TWTR $SWKS $SNAP $DIS $ATVI $GILD $GM $CMG $BMY $AGN $TEVA $TTWO $BP $COHR $SYY $REGN $…",0.0,0.0,2018-02-03 14:33:23,neutral
204,"RT @eWhispers: #earnings for the week

$NVDA $TSLA $TWTR $SWKS $SNAP $DIS $ATVI $GILD $GM $CMG $BMY $AGN $TEVA $TTWO $BP $COHR $SYY $REGN $…",0.0,0.0,2018-02-03 14:31:24,neutral
205,Stonebridge Capital Management Has Increased Disney Walt Prodtns $DIS Holding https://t.co/RNbRklKUSZ,0.0,0.0,2018-02-03 14:30:14,neutral
206,"RT @eWhispers: #earnings for the week

$NVDA $TSLA $TWTR $SWKS $SNAP $DIS $ATVI $GILD $GM $CMG $BMY $AGN $TEVA $TTWO $BP $COHR $SYY $REGN $…",0.0,0.0,2018-02-03 14:29:33,neutral
207,"RT @eWhispers: #earnings for the week

$NVDA $TSLA $TWTR $SWKS $SNAP $DIS $ATVI $GILD $GM $CMG $BMY $AGN $TEVA $TTWO $BP $COHR $SYY $REGN $…",0.0,0.0,2018-02-03 14:20:51,neutral
208,"RT @eWhispers: #earnings for the week

$NVDA $TSLA $TWTR $SWKS $SNAP $DIS $ATVI $GILD $GM $CMG $BMY $AGN $TEVA $TTWO $BP $COHR $SYY $REGN $…",0.0,0.0,2018-02-03 14:19:25,neutral
209,"RT @eWhispers: #earnings for the week

$NVDA $TSLA $TWTR $SWKS $SNAP $DIS $ATVI $GILD $GM $CMG $BMY $AGN $TEVA $TTWO $BP $COHR $SYY $REGN $…",0.0,0.0,2018-02-03 14:18:25,neutral
210,"RT @eWhispers: #earnings for the week

$NVDA $TSLA $TWTR $SWKS $SNAP $DIS $ATVI $GILD $GM $CMG $BMY $AGN $TEVA $TTWO $BP $COHR $SYY $REGN $…",0.0,0.0,2018-02-03 14:17:40,neutral
211,"RT @eWhispers: #earnings for the week

$NVDA $TSLA $TWTR $SWKS $SNAP $DIS $ATVI $GILD $GM $CMG $BMY $AGN $TEVA $TTWO $BP $COHR $SYY $REGN $…",0.0,0.0,2018-02-03 14:13:53,neutral
212,"RT @eWhispers: #earnings for the week

$NVDA $TSLA $TWTR $SWKS $SNAP $DIS $ATVI $GILD $GM $CMG $BMY $AGN $TEVA $TTWO $BP $COHR $SYY $REGN $…",0.0,0.0,2018-02-03 14:11:06,neutral
213,"RT @eWhispers: #earnings for the week

$NVDA $TSLA $TWTR $SWKS $SNAP $DIS $ATVI $GILD $GM $CMG $BMY $AGN $TEVA $TTWO $BP $COHR $SYY $REGN $…",0.0,0.0,2018-02-03 14:07:25,neutral
214,"RT @eWhispers: #earnings for the week

$NVDA $TSLA $TWTR $SWKS $SNAP $DIS $ATVI $GILD $GM $CMG $BMY $AGN $TEVA $TTWO $BP $COHR $SYY $REGN $…",0.0,0.0,2018-02-03 14:07:22,neutral
215,"RT @eWhispers: #earnings for the week

$NVDA $TSLA $TWTR $SWKS $SNAP $DIS $ATVI $GILD $GM $CMG $BMY $AGN $TEVA $TTWO $BP $COHR $SYY $REGN $…",0.0,0.0,2018-02-03 14:04:10,neutral
216,"RT @eWhispers: #earnings for the week

$NVDA $TSLA $TWTR $SWKS $SNAP $DIS $ATVI $GILD $GM $CMG $BMY $AGN $TEVA $TTWO $BP $COHR $SYY $REGN $…",0.0,0.0,2018-02-03 14:04:02,neutral
217,"RT @eWhispers: #earnings for the week

$NVDA $TSLA $TWTR $SWKS $SNAP $DIS $ATVI $GILD $GM $CMG $BMY $AGN $TEVA $TTWO $BP $COHR $SYY $REGN $…",0.0,0.0,2018-02-03 13:59:36,neutral
218,"RT @eWhispers: #earnings for the week

$NVDA $TSLA $TWTR $SWKS $SNAP $DIS $ATVI $GILD $GM $CMG $BMY $AGN $TEVA $TTWO $BP $COHR $SYY $REGN $…",0.0,0.0,2018-02-03 13:58:28,neutral
219,"RT @eWhispers: #earnings for the week

$NVDA $TSLA $TWTR $SWKS $SNAP $DIS $ATVI $GILD $GM $CMG $BMY $AGN $TEVA $TTWO $BP $COHR $SYY $REGN $…",0.0,0.0,2018-02-03 13:55:49,neutral
220,"RT @eWhispers: #earnings for the week

$NVDA $TSLA $TWTR $SWKS $SNAP $DIS $ATVI $GILD $GM $CMG $BMY $AGN $TEVA $TTWO $BP $COHR $SYY $REGN $…",0.0,0.0,2018-02-03 13:55:46,neutral
221,"RT @eWhispers: #earnings for the week

$NVDA $TSLA $TWTR $SWKS $SNAP $DIS $ATVI $GILD $GM $CMG $BMY $AGN $TEVA $TTWO $BP $COHR $SYY $REGN $…",0.0,0.0,2018-02-03 13:51:45,neutral
222,"RT @eWhispers: #earnings for the week

$NVDA $TSLA $TWTR $SWKS $SNAP $DIS $ATVI $GILD $GM $CMG $BMY $AGN $TEVA $TTWO $BP $COHR $SYY $REGN $…",0.0,0.0,2018-02-03 13:48:57,neutral
223,"$DIS $TWTR $TSLA:

Stocks To Watch: Welcome To The Party Rising Rates:

https://t.co/MEfOl6TslL",0.8,0.9,2018-02-03 13:48:06,positive
224,"RT @eWhispers: #earnings for the week

$NVDA $TSLA $TWTR $SWKS $SNAP $DIS $ATVI $GILD $GM $CMG $BMY $AGN $TEVA $TTWO $BP $COHR $SYY $REGN $…",0.0,0.0,2018-02-03 13:47:27,neutral
225,"RT @eWhispers: #earnings for the week

$NVDA $TSLA $TWTR $SWKS $SNAP $DIS $ATVI $GILD $GM $CMG $BMY $AGN $TEVA $TTWO $BP $COHR $SYY $REGN $…",0.0,0.0,2018-02-03 13:47:15,neutral
226,"RT @eWhispers: #earnings for the week

$NVDA $TSLA $TWTR $SWKS $SNAP $DIS $ATVI $GILD $GM $CMG $BMY $AGN $TEVA $TTWO $BP $COHR $SYY $REGN $…",0.0,0.0,2018-02-03 13:46:27,neutral
227,"RT @eWhispers: #earnings for the week

$NVDA $TSLA $TWTR $SWKS $SNAP $DIS $ATVI $GILD $GM $CMG $BMY $AGN $TEVA $TTWO $BP $COHR $SYY $REGN $…",0.0,0.0,2018-02-03 13:44:28,neutral
228,"RT @eWhispers: #earnings for the week

$NVDA $TSLA $TWTR $SWKS $SNAP $DIS $ATVI $GILD $GM $CMG $BMY $AGN $TEVA $TTWO $BP $COHR $SYY $REGN $…",0.0,0.0,2018-02-03 13:42:08,neutral
229,"RT @eWhispers: #earnings for the week

$NVDA $TSLA $TWTR $SWKS $SNAP $DIS $ATVI $GILD $GM $CMG $BMY $AGN $TEVA $TTWO $BP $COHR $SYY $REGN $…",0.0,0.0,2018-02-03 13:40:39,neutral
230,"RT @AliAlhouli: اعلانات الاسبوع القادم حفله 
#earnings for the week

$NVDA $TSLA $TWTR $SWKS $SNAP $DIS $ATVI $GILD $GM $CMG $BMY $AGN $TEV…",0.0,0.0,2018-02-03 13:40:34,neutral
231,"RT @eWhispers: #earnings for the week

$NVDA $TSLA $TWTR $SWKS $SNAP $DIS $ATVI $GILD $GM $CMG $BMY $AGN $TEVA $TTWO $BP $COHR $SYY $REGN $…",0.0,0.0,2018-02-03 13:40:23,neutral
232,"RT @eWhispers: #earnings for the week

$NVDA $TSLA $TWTR $SWKS $SNAP $DIS $ATVI $GILD $GM $CMG $BMY $AGN $TEVA $TTWO $BP $COHR $SYY $REGN $…",0.0,0.0,2018-02-03 13:39:41,neutral
233,"RT @eWhispers: #earnings for the week

$NVDA $TSLA $TWTR $SWKS $SNAP $DIS $ATVI $GILD $GM $CMG $BMY $AGN $TEVA $TTWO $BP $COHR $SYY $REGN $…",0.0,0.0,2018-02-03 13:39:29,neutral
234,"RT @eWhispers: #earnings for the week

$NVDA $TSLA $TWTR $SWKS $SNAP $DIS $ATVI $GILD $GM $CMG $BMY $AGN $TEVA $TTWO $BP $COHR $SYY $REGN $…",0.0,0.0,2018-02-03 13:39:16,neutral
