,text,polarity,subjectivity,date,sentiment
150,$GS: The Earnings Per Share is expected to grow by 11.42% on average over the next 2 years. This is quite good.… https://t.co/SnWr02WNNA,-0.0833333333333,0.266666666667,2018-02-03 04:50:06,negative
151,RT @GoldmanSachs: PODCAST: $GS Research's Heath Terry on ICOs and other trends shaping today's venture capital markets: https://t.co/PrKBHQ…,-0.125,0.375,2018-02-03 04:46:43,negative
152,RT @GoldmanSachs: PODCAST: $GS Research's Heath Terry on ICOs and other trends shaping today's venture capital markets: https://t.co/PrKBHQ…,-0.125,0.375,2018-02-03 04:46:38,negative
153,RT @AndysCycles: Significant change of ownership $SPX insider sells filed in first 2 days of February. $ABT $MMM $ADBE $TXN $GS $LMT $KLAC…,0.3125,0.604166666667,2018-02-03 04:45:51,positive
154,RT @AndysCycles: Significant change of ownership $SPX insider sells filed in first 2 days of February. $ABT $MMM $ADBE $TXN $GS $LMT $KLAC…,0.3125,0.604166666667,2018-02-03 04:34:35,positive
155,"ACTIVE TRADERS Try one of these FREE trading guides:

https://t.co/fd84ZYVDpG

$NFLX $TSLA $AAPL $WYNN $GS $FB $AMZN $GOOGL $NVDA",0.133333333333,0.7,2018-02-03 04:30:07,positive
156,RT @GoldmanSachs: PODCAST: $GS Research's Heath Terry on ICOs and other trends shaping today's venture capital markets: https://t.co/PrKBHQ…,-0.125,0.375,2018-02-03 04:25:28,negative
157,Significant change of ownership $SPX insider sells filed in first 2 days of February. $ABT $MMM $ADBE $TXN $GS $LMT… https://t.co/Gyyj7e0C2L,0.3125,0.604166666667,2018-02-03 04:22:47,positive
158,Do you know everything while trading in $DJIA $CAT $XOM $GS https://t.co/8zP8MKc2dK https://t.co/SUN4bnyew0,0.0,0.0,2018-02-03 04:08:04,neutral
159,"RT @GoldmanSachs: PODCAST: With midterm elections looming in the US, $GS Research’s Alec Phillips discusses which legislative issues Congre…",0.0,0.0,2018-02-03 04:07:37,neutral
160,"RT @GoldmanSachs: PODCAST: With midterm elections looming in the US, $GS Research’s Alec Phillips discusses which legislative issues Congre…",0.0,0.0,2018-02-03 04:02:41,neutral
161,Don't miss our next FREE OPTION TRADE.  Sign up for our Daily Free Trades at https://t.co/ZVDsMGbiyp $NVDA $TSLA $GS $PYPL $BAC $GOOGL $FB,0.2,0.4,2018-02-03 04:00:15,positive
162,RT @GoldmanSachs: PODCAST: Will 2018 be the year of a US infrastructure revival? $GS Research’s political economist says proposals are immi…,0.0,0.1,2018-02-03 03:56:25,neutral
163,RT @GoldmanSachs: PODCAST: $GS Research's Heath Terry on ICOs and other trends shaping today's venture capital markets: https://t.co/TgEEu4…,-0.125,0.375,2018-02-03 03:54:10,negative
164,"If you are not making money in this market &amp; want consistency, try our team https://t.co/1Fzx9y6iCR  

 $FB $NFLX… https://t.co/bztHf04A3g",0.0,0.0,2018-02-03 03:45:03,neutral
165,"RT @GoldmanSachs: PODCAST: With tax reform checked off, what’s next on the Trump Administration’s agenda? $GS Research’s political economis…",0.0,0.05,2018-02-03 03:42:00,neutral
166,"RT @GoldmanSachs: PODCAST: With tax reform checked off, what’s next on the Trump Administration’s agenda? $GS Research’s political economis…",0.0,0.05,2018-02-03 03:41:05,neutral
167,RT @GoldmanSachs: PODCAST: VC is more than just Silicon Valley and Sand Hill Road. $GS' Heath Terry looks at where the venture dollars are…,0.5,0.5,2018-02-03 03:38:27,positive
168,"ACTIVE TRADERS Try one of these FREE trading guides:

https://t.co/2ri6H5kC6Q

$NFLX $TSLA $AAPL $NKE $GS $FB $AMZN $GOOGL $NVDA",0.133333333333,0.7,2018-02-03 03:30:07,positive
169,RT @GoldmanSachs: PODCAST: $GS Research's Heath Terry on ICOs and other trends shaping today's venture capital markets: https://t.co/PrKBHQ…,-0.125,0.375,2018-02-03 03:04:34,negative
170,RT @GoldmanSachs: PODCAST: $GS Research's Heath Terry on ICOs and other trends shaping today's venture capital markets: https://t.co/PrKBHQ…,-0.125,0.375,2018-02-03 03:00:19,negative
171,Goldman Sachs Group $GS PT Raised to $297.00 at Morgan Stanley https://t.co/qUuv6SV9Ym #stocks,0.0,0.0,2018-02-03 02:56:13,neutral
172,"RT @GoldmanSachs: PODCAST: With midterm elections looming in the US, $GS Research’s Alec Phillips discusses which legislative issues Congre…",0.0,0.0,2018-02-03 02:51:36,neutral
173,"ACTIVE TRADERS Try one of these FREE trading guides:

https://t.co/ibM9tgNAmx

$NFLX $TSLA $AAPL $HD $GS $FB $AMZN $GOOGL $NVDA",0.133333333333,0.7,2018-02-03 02:30:09,positive
174,RT @GoldmanSachs: PODCAST: $GS Research on what venture capital firms are focused on and what it means for established companies: https://t…,0.0,0.0,2018-02-03 02:26:53,neutral
175,"$GS - Goldman Sachs Group Inc #GS Vice Chairman Pablo J. Salame Sells 10,000 Shares https://t.co/CsXTAJLn3H",0.0,0.0,2018-02-03 02:23:06,neutral
176,"$NVDA not dependent on #Cryptocurrency #market

$GS $CTNI
#Manipulation by #Shorts
#Stealing shares from retail
 https://t.co/76ekrPHytL",0.0,0.0,2018-02-03 02:16:57,neutral
177,"Pablo J. Salame Sells 10,000 Shares of Goldman Sachs Group Inc $GS Stock https://t.co/TdNeUfjZuc #stocks",0.0,0.0,2018-02-03 02:16:00,neutral
178,"If you are not making money in this market &amp; want consistency, try our team https://t.co/N3Lrnuzpbk   
$FB $NFLX $AMZN $NVDA $TSLA $AAPL $GS",0.0,0.0,2018-02-03 02:15:04,neutral
179,"Pablo J. Salame Sells 10,000 Shares of Goldman Sachs Group Inc $GS Stock https://t.co/Dr7PFNJjJU",0.0,0.0,2018-02-03 02:10:45,neutral
180,Don't miss our next FREE OPTION TRADE.  Sign up for our Daily Free Trades at https://t.co/cjEtkxHKZc $NVDA $TSLA $GS $GILD $F $GOOGL $FB,0.2,0.4,2018-02-03 02:00:22,positive
181,"RT @GoldmanSachs: PODCAST: With tax reform checked off, what’s next on the Trump Administration’s agenda? $GS Research’s political economis…",0.0,0.05,2018-02-03 02:00:17,neutral
182,$AAPL $BAC $FB $BABA $AMZN $GE $MSFT $MU $INTC $NFLX $AMD $NVDA $XOM $TWTR $S $FCX $TSLA $T $C $DB $GS $V $JPM-Most… https://t.co/AC2RVJi9pw,0.0,0.0,2018-02-03 01:59:33,neutral
183,"RT @GoldmanSachs: PODCAST: With midterm elections looming in the US, $GS Research’s Alec Phillips discusses which legislative issues Congre…",0.0,0.0,2018-02-03 01:46:29,neutral
184,"We Believe #Wellsfargo Has 
RUN ON The BANK Risk Next Week! $wfc $iep $ms $gs $brk $bac $iep $cmg $crm $dis $googl… https://t.co/pzizIzs1Uf",0.0,0.0,2018-02-03 01:45:08,neutral
185,"RT @100Vnyc: “@GoldmanSachs: From capex to opex: $GS’ Gary Cohn on China’s great transition to a consumer-driven economy."" Thumbs up. Keep…",0.8,0.75,2018-02-03 01:40:46,positive
186,"RT @GoldmanSachs: Learn how @MuleSoft is working with businesses to streamline data integration, and why $GS helped fuel their growth: http…",0.0,0.0,2018-02-03 01:40:16,neutral
187,"RT @GoldmanSachs: PODCAST: ""We are looking at a once-in-a-generation secular change in the way we produce power,"" says Gonzalo Garcia of $G…",0.0,0.0,2018-02-03 01:40:12,neutral
188,"ACTIVE TRADERS Try one of these FREE trading guides:

https://t.co/VoqRwU3cFb

$NFLX $TSLA $AAPL $SBUX $GS $FB $AMZN $GOOGL $NVDA",0.133333333333,0.7,2018-02-03 01:30:09,positive
189,RT @Sandro_power: I just tested the live stream it is working well today so we will do a live stream tonight in about 5 hours fomr this pos…,0.136363636364,0.5,2018-02-03 01:27:57,positive
190,"#1300to10K challenge
Day65 $5,117.97 (THE worst day of this challenge!)
 =&gt; closed $BIDU &amp; $MU for both 77% loss
 =… https://t.co/LrykWegx7Z",-0.55,0.55,2018-02-03 01:22:42,negative
191,"Hey #Wellsfargo Analyst David Maris... We All Know About you and so does the FBI, the SEC, FINRA Southern District… https://t.co/bTtnvNNzKi",-0.05,0.3,2018-02-03 01:20:38,negative
192,"Did Anybody @ #Wellsfargo Ask Pharma Analyst, David Maris Why He Deleted His Tweet About Mike Pearson?Would They Ha… https://t.co/7wFrE6nnau",0.0,0.0,2018-02-03 01:10:43,neutral
193,"RT @KoolerAid: $TWTR $AAPL $OLED
This would be the time to show interest... Remember when $MSFT was supposedly going for $CRM and it ripped…",0.0,0.0,2018-02-03 01:07:26,neutral
194,"RT @permabear_uk: Transocean $RIG was dragged lower by the main market,  -6.3% at $10.32... sitting on key rising trend. Still m/t bullish.…",0.0833333333333,0.666666666667,2018-02-03 01:05:15,positive
195,"RT @GoldmanSachs: PODCAST: ""We are looking at a once-in-a-generation secular change in the way we produce power,"" says Gonzalo Garcia of $G…",0.0,0.0,2018-02-03 01:04:30,neutral
196,"Transocean $RIG was dragged lower by the main market,  -6.3% at $10.32... sitting on key rising trend. Still m/t bu… https://t.co/6aeainWQNQ",0.0833333333333,0.666666666667,2018-02-03 01:02:25,positive
197,Allright guys this is the market TOP till we hit new highs. It is like that $GS or $JPM analyst was saying last yea… https://t.co/d0E1h8hpZS,0.212121212121,0.340404040404,2018-02-03 00:58:38,positive
198,RT @GoldmanSachs: PODCAST: Will 2018 be the year of a US infrastructure revival? $GS Research’s political economist says proposals are immi…,0.0,0.1,2018-02-03 00:53:44,neutral
199,RT @GoldmanSachs: PODCAST: $GS Research's Heath Terry on ICOs and other trends shaping today's venture capital markets: https://t.co/TgEEu4…,-0.125,0.375,2018-02-03 00:51:09,negative
200,READING VOLUME ANOMALIES for $TLT $OSTK $GOOG $GS $FB $AAPL $GDX $DXJ $XIV $DGD.X $QQQ $SVXY $DIA $TVIX $UVXY $DJIA… https://t.co/rT1MAjFv4N,0.0,0.0,2018-02-03 00:47:12,neutral
201,"If you are not making money in this market &amp; want consistency, try our team https://t.co/BbiAUNZk0v   $SQ $NFLX $AMZN $AMD $TSLA $AAPL $GS",0.0,0.0,2018-02-03 00:45:05,neutral
202,"RT @GoldmanSachs: PODCAST: With midterm elections looming in the US, $GS Research’s Alec Phillips discusses which legislative issues Congre…",0.0,0.0,2018-02-03 00:43:50,neutral
203,"Let #AI help you make solid trades on the #NYSE and #NASDAQ https://t.co/pKXdR1coGi $NEO, $BTC, $LTC, $ETH, $EOS,… https://t.co/YRiktq7wfF",0.0,0.1,2018-02-03 00:39:54,neutral
204,@Guruleaks1 @mafiadaytrading @JasonBondPicks @kylewdennis @AjAwesomecalls @B3ARlSH @ARTRADING125 @DayTradeWarrior… https://t.co/qJ2v8XMhqW,0.0,0.0,2018-02-03 00:39:47,neutral
205,RT @GoldmanSachs: PODCAST: Will 2018 be the year of a US infrastructure revival? $GS Research’s political economist says proposals are immi…,0.0,0.1,2018-02-03 00:37:13,neutral
206,@Guruleaks1 Burns has the motivational poems all fired up.... $BTC $XRP $SPY $GE $GS,0.0,0.0,2018-02-03 00:37:10,neutral
207,"ACTIVE TRADERS Try one of these FREE trading guides:

https://t.co/nHvjDkoENx

$NFLX $TSLA $AAPL $TWTR $GS $FB $AMZN $GOOGL $NVDA",0.133333333333,0.7,2018-02-03 00:30:13,positive
208,"RT @GoldmanSachs: PODCAST: With tax reform checked off, what’s next on the Trump Administration’s agenda? $GS Research’s political economis…",0.0,0.05,2018-02-03 00:15:29,neutral
209,"REAL TIME TRADE ALERTS via PRIVATE $TWTR FEED, perfect for people who have FT jobs and trade part-time! $AMZN $NFLX $GOOGL $WIX $GS $FB",0.4,0.558333333333,2018-02-03 00:15:06,positive
210,RT @GoldmanSachs: PODCAST: $GS Research's Heath Terry on ICOs and other trends shaping today's venture capital markets: https://t.co/PrKBHQ…,-0.125,0.375,2018-02-03 00:12:04,negative
211,Don't miss our next FREE OPTION TRADE.  Sign up for our Daily Free Trades at https://t.co/ZPJZXUMFsi $NVDA $TSLA $GS $C $WFC $GOOGL $FB,0.2,0.4,2018-02-03 00:00:27,positive
212,Goldman Sachs Group Inc $GS Holdings Lowered by Iberiabank Corp https://t.co/bBq8C239qA,0.0,0.0,2018-02-02 23:52:47,neutral
213,"RT @GoldmanSachs: PODCAST: ""We are looking at a once-in-a-generation secular change in the way we produce power,"" says Gonzalo Garcia of $G…",0.0,0.0,2018-02-02 23:36:38,neutral
214,"ACTIVE TRADERS Try one of these FREE trading guides:

https://t.co/A6M6KcPNMC

$NFLX $TSLA $AAPL $IBB $GS $FB $AMZN $GOOGL $NVDA",0.133333333333,0.7,2018-02-02 23:30:14,positive
215,"$GS oh boy, wish I had looked at this earlier  https://t.co/E53JLaARO7 via https://t.co/PHHOfYdrhm",0.0,0.5,2018-02-02 23:21:31,neutral
216,"If you are not making money in this market &amp; want consistency, try our team https://t.co/XvipKhilTp   $FB $NFLX $AMZN $SPX $TSLA $AAPL $GS",0.0,0.0,2018-02-02 23:15:08,neutral
217,"RT @GoldmanSachs: PODCAST: ""We are looking at a once-in-a-generation secular change in the way we produce power,"" says Gonzalo Garcia of $G…",0.0,0.0,2018-02-02 23:11:37,neutral
218,RT @GoldmanSachs: PODCAST: $GS Research's Heath Terry on ICOs and other trends shaping today's venture capital markets: https://t.co/TgEEu4…,-0.125,0.375,2018-02-02 23:10:06,negative
219,"#FastMoneyEspresso
FINAL TRADES:
Tim Seymour—&gt; sell $RACE, I don’t like the valuation
Brian Kelly—&gt;buy $GS, does we… https://t.co/EkZ6mNzwQB",0.0,1.0,2018-02-02 22:55:42,neutral
220,"Scan results - 1,2,3 Pullback Bullish today: $EMN $EL $IP $MMM $GS $DG $ABT $PXD $WEX $COP ... https://t.co/m8ouj6OTVE",0.0,0.0,2018-02-02 22:54:26,neutral
221,"RT @GoldmanSachs: PODCAST: With tax reform checked off, what’s next on the Trump Administration’s agenda? $GS Research’s political economis…",0.0,0.05,2018-02-02 22:47:24,neutral
222,"RT @GoldmanSachs: PODCAST: With midterm elections looming in the US, $GS Research’s Alec Phillips discusses which legislative issues Congre…",0.0,0.0,2018-02-02 22:46:20,neutral
223,January had all time historic inflows of cash into the market at all time highs. More than half of those funds are… https://t.co/0YFQsial3E,0.111111111111,0.222222222222,2018-02-02 22:45:08,positive
224,RT @GoldmanSachs: PODCAST: $GS Research's Heath Terry on ICOs and other trends shaping today's venture capital markets: https://t.co/PrKBHQ…,-0.125,0.375,2018-02-02 22:36:29,negative
225,"ACTIVE TRADERS Try one of these FREE trading guides:

https://t.co/CTxPM34Sjl

$NFLX $TSLA $AAPL $JWN $GS $FB $AMZN $GOOGL $NVDA",0.133333333333,0.7,2018-02-02 22:30:14,positive
226,"RT @GoldmanSachs: PODCAST: ""We are looking at a once-in-a-generation secular change in the way we produce power,"" says Gonzalo Garcia of $G…",0.0,0.0,2018-02-02 22:22:15,neutral
227,"RT @GoldmanSachs: PODCAST: ""We are looking at a once-in-a-generation secular change in the way we produce power,"" says Gonzalo Garcia of $G…",0.0,0.0,2018-02-02 22:21:19,neutral
228,"RT @GoldmanSachs: PODCAST: ""We are looking at a once-in-a-generation secular change in the way we produce power,"" says Gonzalo Garcia of $G…",0.0,0.0,2018-02-02 22:20:15,neutral
229,"RT @GoldmanSachs: PODCAST: ""We are looking at a once-in-a-generation secular change in the way we produce power,"" says Gonzalo Garcia of $G…",0.0,0.0,2018-02-02 22:18:28,neutral
230,"RT @GoldmanSachs: PODCAST: ""We are looking at a once-in-a-generation secular change in the way we produce power,"" says Gonzalo Garcia of $G…",0.0,0.0,2018-02-02 22:18:21,neutral
231,"PODCAST: ""We are looking at a once-in-a-generation secular change in the way we produce power,"" says Gonzalo Garcia… https://t.co/O06c2sYApl",0.0,0.0,2018-02-02 22:17:34,neutral
232,RT @GoldmanSachs: PODCAST: $GS Research's Heath Terry on ICOs and other trends shaping today's venture capital markets: https://t.co/TgEEu4…,-0.125,0.375,2018-02-02 22:12:55,negative
233,Price Returns vs Expected Daily Move $MA $BAC $WFC $JPM $PYPL $C $BX $AXP $MS $V $GS $DB https://t.co/Gp1GXYVzzR https://t.co/22I3dyrKNz,-0.05,0.2,2018-02-02 22:12:45,negative
234,RT @kingoption3: $BTC $spx $nasdaq $ftse $dax $cac $djia $c $XOM $amzn $googl $AVGO $AAPL $WFM $cvs $bac $WMT $COST $WFC $jnj $GE $GS $tsla…,0.0,0.0,2018-02-02 22:11:43,neutral
235,"$GS Goldman Sachs Group, Inc. (The) SEC Filing: Form 424B2 https://t.co/uabnfKi9SC",-0.1,0.6,2018-02-02 22:06:35,negative
236,We calculated 63-day Expected Return of $GS for you: 12.62% https://t.co/KUMr7k5Z0F,-0.1,0.4,2018-02-02 22:04:02,negative
237,Don't miss our next FREE OPTION TRADE.  Sign up for our Daily Free Trades at https://t.co/bpmjaZmsbi $NVDA $TSLA $GS $REGN $BAC $GOOGL $FB,0.2,0.4,2018-02-02 22:00:31,positive
238,RT @Sandro_power: I just tested the live stream it is working well today so we will do a live stream tonight in about 5 hours fomr this pos…,0.136363636364,0.5,2018-02-02 21:52:44,positive
239,RT @GoldmanSachs: PODCAST: $GS Research on what venture capital firms are focused on and what it means for established companies: https://t…,0.0,0.0,2018-02-02 21:47:02,neutral
240,Stocks Finally Experiencing Mean Reversion $AAPL $CVX $PG $GE $DWDP  $UNH $BA $GS $TRV https://t.co/r0KRYWdpjg,-0.15625,0.84375,2018-02-02 21:46:34,negative
241,"$GS Goldman Sachs Group, Inc. (The) SEC Filing: Form 424B2 https://t.co/3zDAnKTDOk",-0.1,0.6,2018-02-02 21:46:05,negative
242,"If you are not making money in this market &amp; want consistency, try our team https://t.co/MhkaVATgAl   $FB $NFLX $AMZN $AMD $BIDU $AAPL $GS",0.0,0.0,2018-02-02 21:45:07,neutral
243,"Anyone get $GS weekly 265 puts today?  0.02 &gt; 5.40, not bad! Wish I would have.",0.4375,0.666666666667,2018-02-02 21:37:19,positive
244,"Time for you to discover the best of #TopFiveTraders - click on this link https://t.co/vLDVpYNRGw $JPM, $GS, $BAC, $MS",1.0,0.3,2018-02-02 21:30:20,positive
245,"ACTIVE TRADERS Try one of these FREE trading guides:

https://t.co/OVd9D3kQs5

$NFLX $TSLA $AAPL $BIDU $GS $FB $AMZN $GOOGL $NVDA",0.133333333333,0.7,2018-02-02 21:30:16,positive
246,"$bac, $jpm, $gs never came close to last week’s low",0.0,0.183333333333,2018-02-02 21:28:47,neutral
247,@northhills24 @CNBCClosingBell He is one of the dumbest ex $GS employee of all time.,0.0,0.0,2018-02-02 21:28:08,neutral
248,"$ES_F has support at arrows &amp; some go back to 2015. #BeCalm, no sell signal long-term because there's zero negative… https://t.co/vV5r9aR43F",0.0,0.0,2018-02-02 21:26:55,neutral
249,Having a trusted team on your side will make all the difference when investing. Have you tried OptionAlarm yet? Fre… https://t.co/oYY7YHvZoR,0.0,0.0,2018-02-02 21:25:08,neutral
250,"RT @Sandro_power: $SPY $CAT $FDX $AMZN $TSLA $GS $TWTR  come and join the live stream in about 3 hours, I am the big picture expert ,do you…",0.0681818181818,0.3,2018-02-02 21:22:44,positive
251,@Cii01317625 @Powerserious No Im In $AAPL $GS $FB,0.0,0.0,2018-02-02 21:21:31,neutral
252,"RT @Terri1618: $TWTR trend continues
$LITE getting tighter on wkly
$GS wkly base b/o continuation
$AAPL held prior support/res, then desc t…",-0.4,0.5,2018-02-02 21:21:02,negative
253,RT @GoldmanSachs: PODCAST: $GS Research's Heath Terry on ICOs and other trends shaping today's venture capital markets: https://t.co/TgEEu4…,-0.125,0.375,2018-02-02 21:20:24,negative
254,"RT @GoldmanSachs: PODCAST: With tax reform checked off, what’s next on the Trump Administration’s agenda? $GS Research’s political economis…",0.0,0.05,2018-02-02 21:18:13,neutral
255,"Btw, Estimated #Earnings Per Share for $GS is $5.24 it's 1.92% of the current price https://t.co/9rCWD84oe1",0.0,0.4,2018-02-02 21:18:02,neutral
256,"REAL TIME TRADE ALERTS via PRIVATE $TWTR FEED, perfect for people who have FT jobs and trade part-time! $AMZN $NFLX $GOOGL $BIIB $GS $FB",0.4,0.558333333333,2018-02-02 21:15:08,positive
257,"$GS $AAPL:

Exxon, Chevron Tank the DJIA Friday:

https://t.co/sNsQWxyhMU",0.0,0.0,2018-02-02 21:13:19,neutral
258,A few $gs puts are up 9000%,-0.2,0.1,2018-02-02 21:11:36,negative
259,Harel Insurance Investments &amp; Financial Services Ltd. Grows Position in Goldman Sachs Group Inc $GS https://t.co/R3JgD08f4u,0.0,0.0,2018-02-02 21:10:07,neutral
260,Do you know that #Book Value for $GS is $0 https://t.co/UiMiaTbqCv,0.0,0.0,2018-02-02 21:08:02,neutral
261,Do you know that #WallStreet price for $GS is $246.56 https://t.co/MECSM3ArRx,0.0,0.0,2018-02-02 21:07:02,neutral
262,"Top #moneyflow for #sp500 today
$AAPL $AMZN $NVDA $BAC $XOM $CSCO $AMD $BA $GE $GS ...
https://t.co/S59zN0R1wP",0.5,0.5,2018-02-02 21:05:03,positive
263,"RT @GoldmanSachs: PODCAST: With tax reform checked off, what’s next on the Trump Administration’s agenda? $GS Research’s political economis…",0.0,0.05,2018-02-02 21:03:39,neutral
264,I got killed today! I took stops in $UTX $OIH $MGM $ORCL $GS and $OIH. Some were for small gains some went for loss… https://t.co/tCd0uxa2pU,-0.25,0.2,2018-02-02 21:02:13,negative
265,"Learn how @MuleSoft is working with businesses to streamline data integration, and why $GS helped fuel their growth… https://t.co/FwesUBG7C8",0.0,0.0,2018-02-02 21:01:17,neutral
266,$XOM takes a bath just as $GS upped Crude tgt. to $80  https://t.co/YzEEAQHVta https://t.co/bpNsmduP5o https://t.co/1dhbYzvso1,-0.7,1.0,2018-02-02 20:59:42,negative
267,$BTC $spx $nasdaq $ftse $dax $cac $djia $c $XOM $amzn $googl $AVGO $AAPL $WFM $cvs $bac $WMT $COST $WFC $jnj $GE… https://t.co/1iu6U7vLRz,0.0,0.0,2018-02-02 20:57:50,neutral
268,"$GS Goldman Sachs Group, Inc. (The) SEC Filing: Form 424B2 https://t.co/NlXyqMdIRy",-0.1,0.6,2018-02-02 20:56:36,negative
269,Recommendation Moderate #BUY for $GS with UB rating - 3.43 out of 5. https://t.co/waXf6VRzMH,0.0,0.7,2018-02-02 20:53:01,neutral
270,@Quarry_Rock That $GS candle. Yowza,0.0,0.0,2018-02-02 20:53:00,neutral
271,"LOL, $aprn $gpro $ibm $aapl $gs https://t.co/pjCYLS7ggL",0.8,0.7,2018-02-02 20:51:08,positive
272,"Advancers: $JDST, $UVXY, $SNE, $AMZN, $NFLX, $ARMO, $DATA, $USAK, $ATHN-Decliners: $SOXL, $GOOG, $V, $GS, $WAB, $SVXY, $PI, $TQQQ, $AAPL",0.0,0.0,2018-02-02 20:46:21,neutral
273,$GS HOSEEEEEDDDD 😂😂😂 https://t.co/s0vRdmyfuz,0.0,0.0,2018-02-02 20:44:03,neutral
274,$GS Declines -3.8%. The 09-Feb-18 Option Straddle is Implying a ±1.4% Move in the Next 7 days https://t.co/ycZLdp8pPe,0.0,0.0,2018-02-02 20:41:42,neutral
275,"$GS Goldman Sachs Group, Inc. (The) SEC Filing: Form 424B2 https://t.co/O1ZEifbTI4",-0.1,0.6,2018-02-02 20:36:37,negative
276,"RT @GoldmanSachs: PODCAST: With tax reform checked off, what’s next on the Trump Administration’s agenda? $GS Research’s political economis…",0.0,0.05,2018-02-02 20:31:19,neutral
277,"ACTIVE TRADERS Try one of these FREE trading guides:

https://t.co/Wlys3onxZm

$NFLX $TSLA $AAPL $PCLN $GS $FB $AMZN $GOOGL $NVDA",0.133333333333,0.7,2018-02-02 20:30:17,positive
278,"has anyone else tried this? i've been getting in on some amazing trades through it https://t.co/393gZTD2rW
$GS $GG… https://t.co/o6ygfZBDVu",0.6,0.9,2018-02-02 20:28:31,positive
279,"$GS Goldman Sachs Group, Inc. (The) SEC Filing: Form 424B2 https://t.co/JAwfySDyzc",-0.1,0.6,2018-02-02 20:26:06,negative
280,"Open positions (02/02/18): $GS $MKC $NEE $AMD $VZ $SLB

Added Today: none
Stopped out: $FCX (loss) $GLD (profit) $SBUX (profit)",0.0,0.5,2018-02-02 20:24:31,neutral
281,Boutta buy me some financials.. small size will add more monday $jpm $ms $bac $gs,0.125,0.45,2018-02-02 20:19:53,positive
282,"R. Martin Chavez Sells 11,829 Shares of Goldman Sachs Group Inc $GS Stock https://t.co/yVODXFn5ya #stocks",0.0,0.0,2018-02-02 20:18:27,neutral
283,"$JPM $BAC $WFC $GS $MS:

Banks And Financial Stocks: Latest News And Analysis:

https://t.co/PcrfoeRIVO",0.25,0.45,2018-02-02 20:17:07,positive
284,"If you are not making money in this market &amp; want consistency, try our team https://t.co/TWACWFTxOF   $FB $NFLX $AMZN $LVS $TSLA $AAPL $GS",0.0,0.0,2018-02-02 20:15:13,neutral
285,RT @GoldmanSachs: PODCAST: $GS Research's Heath Terry on ICOs and other trends shaping today's venture capital markets: https://t.co/PrKBHQ…,-0.125,0.375,2018-02-02 20:14:34,negative
286,Summit Securities Group LLC Increases Position in Goldman Sachs Group Inc $GS https://t.co/G33rH5mCTr,0.0,0.0,2018-02-02 20:13:31,neutral
287,Out last of $GS +5.76 per share profit zero shares left at this time in this name,0.0,0.0333333333333,2018-02-02 20:02:53,neutral
288,Last time I saw $GS down $10? March 2009?,-0.0777777777778,0.177777777778,2018-02-02 20:02:15,negative
289,Don't miss our next FREE OPTION TRADE.  Sign up for our Daily Free Trades at https://t.co/X8Mn30BEoU $NVDA $TSLA $GS $ORCL $BAC $GOOGL $FB,0.2,0.4,2018-02-02 20:00:56,positive
290,"Popular: $SVXY, $HMST, $ALLY, $SLAB, $FCX, $GS",0.6,0.9,2018-02-02 20:00:10,positive
291,$GS check out that puts tho. oh my,0.0,0.0,2018-02-02 19:58:09,neutral
292,"$XOM $CVX $GS $WMT:

All 30 Dow stocks fall, as the point decline exceeds that of Black …:

https://t.co/yJP6WVcAeQ",-0.166666666667,0.433333333333,2018-02-02 19:53:05,negative
293,"RT @GoldmanSachs: PODCAST: With midterm elections looming in the US, $GS Research’s Alec Phillips discusses which legislative issues Congre…",0.0,0.0,2018-02-02 19:50:48,neutral
294,"When the Dow crashes, think about what Goldman Sachs $GS would buy. @CNBC",0.0,0.0,2018-02-02 19:50:31,neutral
295,If u loved stocks that delivered STRONG ER but are down  in this sell-off as partr of your list to buy Mon/Tues… https://t.co/SCl52wp0Xw,0.325925925926,0.607407407407,2018-02-02 19:49:56,positive
296,"Ready for Right to Left ? $DJI #dow26k @PRO_FITS 😋
$AAPL $AXP $BA $CAT $CSCO $CVX $DIS $DWDP $GE $GS $HD $IBM $INTC… https://t.co/W9Q9JfZaFE",0.161904761905,0.345238095238,2018-02-02 19:48:47,positive
297,Explore #fundamental numbers and pros and cons for $GS https://t.co/SlkC7ncxwZ,0.0,0.0,2018-02-02 19:45:02,neutral
298,"RT @GoldmanSachs: PODCAST: With midterm elections looming in the US, $GS Research’s Alec Phillips discusses which legislative issues Congre…",0.0,0.0,2018-02-02 19:37:34,neutral
299,"$GS Goldman Sachs Group, Inc. (The) SEC Filing: Form 424B2 https://t.co/Xgdx8rMkos",-0.1,0.6,2018-02-02 19:36:14,negative
300,Anyone aware of  rumors in #PaloAlto about $AAPL Apple buying $SNE Sony true? If so how much will $AAPL pay for… https://t.co/8QcUGz5fd5,0.266666666667,0.366666666667,2018-02-02 19:33:51,positive
301,"Harrington Investments INC Invests $289,000 in Goldman Sachs Group Inc $GS Stock https://t.co/A6SS6sM3EM",0.0,0.0,2018-02-02 19:33:43,neutral
302,"$GS:

Goldman Sachs Group Inc Looks Like a Bargain:

https://t.co/O1mOeHrInR",0.0,0.0,2018-02-02 19:33:17,neutral
303,$GS down $10 from yesterday highs weeeee,-0.155555555556,0.288888888889,2018-02-02 19:31:14,negative
